content_id,series_id,season_id,season_number,episode_number
06ac3efa-5546-47aa-afb3-8787f3960154,8fcaf2d0-e739-4f9c-989c-0a057be0b4cb,804a421b-0a1a-4200-b5de-364779a67223,0,0
06ad3305-155f-47ba-8c8c-515a81c74a50,7be2fb87-1cd0-4b9d-be82-383f67dffa40,4780e060-b6d6-4c17-8b63-e1f5c04223c4,1,6
06adb682-791d-4d80-b649-40f7c94a9b19,6c53bd5f-ee23-4236-8809-fa8cc63d96cb,8d3f9ce6-f9d7-4547-815a-4ea8984551df,1,1
06b19526-5d78-4785-8282-3a9763f61277,9f759781-e95c-47d5-b8da-e6b3516bbe41,6086c3ae-7143-4f1e-931b-6518529feb46,1,8
06bf6e39-1e2d-422c-ab22-e898d9f4bae7,5375f9fd-adde-460e-82bc-39d7c95645a9,b1628727-d188-4e02-8c0d-e38eef2d34df,2,6
06e080ff-2ba5-4716-b8a6-e86d7f01475a,8939bd48-1e78-4450-876a-1f532408edf1,41eea61e-f63a-4ca2-a022-dcf6a2c80f6c,1,6
06fb7c99-a031-41f4-b61e-a43681e4d482,48797489-22fd-40ce-9d7c-9171f21b0bc6,8eb0f624-a1ee-4b90-a1e7-5255725478dd,1,4
071d5358-c2ba-4d45-8fa4-533aaf5c5928,52747f48-1359-44cb-a987-8669fd6cdc55,500f938e-48eb-4c18-8f71-cbebb118dec7,1,5
072f04c6-b729-4790-8849-b617fcd66b1a,f52dafc1-6a9a-4605-a662-f158c7d819a2,06c9fa9c-16c4-4a16-b0b4-8bd56f092130,2,6
0758ff85-ad19-429a-8501-d92c2cc33ca3,170f062c-586c-4d82-8096-3e649e590723,838d23a6-bd32-45d1-80b7-1a16963592e3,1,6
076cddff-514e-499d-b270-fa030dfbdedd,75e645ea-3aa6-44f5-9e5a-35e6b1be8ed3,0f1fa87b-46e6-44f0-a24b-a4991b7b253e,1,6
078dccd3-6d4b-47dc-a24c-fb7e7c53421c,3e551222-cb81-449b-bf80-2b22c884e2e4,272dc4a9-d115-4469-973c-da30aeda51f1,1,7
07a37365-37ef-478a-89f3-e3b85c2de34d,6a0e364b-54f0-41e6-9ee5-cb957da715ac,bd028305-59ca-4bf4-b02b-a780e164e0bb,2,2
07ad44d7-eeb6-4335-abfc-4eb78a4b9347,51fdccf0-5a2f-490a-970d-4894142d5a9a,7101c373-4cea-4739-847e-e1fc56aa377b,2,2
07b9453c-9fe8-4d14-a8eb-f5fcffcc6497,d131ec9c-9b5a-4415-bc61-4ce2e2283a44,8d4de49c-16f5-414d-91ea-225057360b34,1,6
07cf7c40-8bea-4455-b9b5-b44e5f527c71,86f52c01-e6d9-4b79-97b9-fde4c4aadda0,a089d9db-2833-429a-ad07-f4434b045860,2,5
07d5326f-6e3c-461b-9b09-e0facc877307,6e1e423c-9919-4b01-8051-107f3d7bbd74,c4157602-62ca-4187-99df-27b3985344d0,1,6
07dab8c1-26e1-47ea-bcd4-36c232809df1,c59cf0da-985e-454b-a938-cbbb3b743bb3,213c8ec7-81c2-4be0-b173-8b3c48261eb0,0,0
